source,name,dob,desc,wikidata,email,vk,ig,fb,tw,yt,ok,sanctioned
putin2018,Скорнякова Елена Эдуардовна,,"Уральское межрегиональное отделение Общественной организации - Общество ""Знание"" России ""Урало-Сибирский дом Знаний"", председатель совета.",,,,,,,,,
putin2018,Скрипкин Николай Николаевич,,"Председатель Армавирского городского совета Краснодарской краевой общественной организации ветеранов (пенсионеров, инвалидов) войны, труда, Вооруженных Сил и правоохранительных органов. Почетный гражданин г.Армавира.",,,,,,,,,
putin2018,Слесарева Татьяна Валентиновна,,Директор муниципального общеобразовательного учреждения многопрофильная гимназия № 12 г. Твери.,,,,,,,,,
putin2018,Смирнов Виктор Григорьевич,,"Пенсионер, кандидат исторических наук, писатель, сценарист, продюсер, считается основателем новгородского телевидения.",,,,,,,,,
putin2018,Смирнов Евгений Александрович,,"Ивановский филиал Российской академии народного хозяйства и государственной службы при Президенте РФ, директор.",,,,,,,,,
putin2018,Смирнов Сергей Александрович,,"Генеральный директор филиала ПАО «Компания «Сухой» «Новосибирский авиационный завод имени В.П.Чкалова», зам. генерального директора ПАО «Компания «Сухой».",,,,,,,,,
putin2018,Смирнова Светлана Константиновна,,"Общероссийская общественная организация ""Ассамблея народов России"", председатель совета ассамблеи.",,,,,,,,,
putin2018,Смирнова Юлия Сергеевна,,"Общероссийское общественное молодежное движение ""Ассоциация студентов и студенческих объединений России"", председатель.",,,,,,,,,
putin2018,Соловей Андрей Михайлович,,"Открытое акционерное общество ""Тверской вагоностроительный завод"", генеральный директор.",,,,,,,,,
putin2018,Соломин Юрий Мефодьевич,,Художественный руководитель Малого театра России.,,,,,,,,,
putin2018,Солтагереев Хусайн Гиланович,,"Республиканский союз ""Федерация профсоюзов Чеченской Республики"", председатель.",,,,,,,,,
putin2018,Стариков Виталий Алексеевич,,"Областное государственное автономное учреждение культуры ""Белгородский государственный академический драматический театр имени М.С. Щепкина"", артист драмы - ведущий мастер сцены.",,,,,,,,,
putin2018,Степанова Марина Владимировна,,"ИП ""Степанова Марина Владимировна"", глава крестьянского (фермерского) хозяйства.",,,,,,,,,
putin2018,Стрельцов Анатолий Андреевич,,"Директор Иркутского областного драматического театра им. Н.П.Охлопкова, член Союза театральных деятелей России, заслуженный работник культуры. Сопредседатель РО ОНФ.",,,,,,,,,
putin2018,Стриханов Михаил Николаевич,,Ректор МИФИ,,,,,,,,,
putin2018,Судаков Юрий Дмитриевич,,"Свердловская областная общественная организация ветеранов войны, труда, боевых действий, государственной службы, пенсионеров, председатель.",,,,,,,,,
putin2018,Султанов Гарун Султанахмедович,,"Дагестанский государственный университет, доцент кафедры «Аудит и экономический анализ».",,,,,,,,,
putin2018,Сумарокова Алла Николаевна,,"МУК муниципального образования ""Город Архангельск"" ""Архангельский городской культурный центр"", хормейстер народного самодеятельного коллектива ""Фольклорный ансамбль ""Церемоночка"".",,,,,,,,,
putin2018,Сунгоркин Владимир Николаевич,,Главный редактор – генеральный директор ЗАО «ИД «Комсомольская правда».,,,,,,,,,
putin2018,Сунчугашев Анатолий Иванович,,Руководитель РИК ОНФ в Республике Хакасия,,,,,,,,,
putin2018,Сухова Светлана Валентиновна,,"ГАПОУ ""Рязанский музыкальный колледж им. Г. и А. Пироговых"", преподаватель.",,,,,,,,,
putin2018,Сушков Юрий Александрович,,"Командир Липецкого авиацентра, летчик-снайпер, заслуженный военный летчик России, генерал-лейтенант, кандидат технических наук.",,,,,,,,,
putin2018,Талеева Матрена Ивановна,,Учитель государственного бюджетного общеобразовательного учреждения Ненецкого автономного округа «Ненецкая средняя школа имени А.П. Пырерки».,,,,,,,,,
putin2018,Танкиев Висин-Гирей Хасанович,,"ГБУ ""Ингушский научно-исследовательский институт гуманитарных наук им. Ч. Ахриева"", ведущий научный сотрудник.",,,,,,,,,
putin2018,Тарасова Татьяна Анатольевна,,Тренер по фигурному катанию.,,,,,,,,,
putin2018,Тарусов Сергей Борисович,,"Рыболовецкий колхоз им.В.И.Ленина, председатель колхоза.",,,,,,,,,
putin2018,Темирканов Борис Хатуевич,,"ГУК «Кабардино-Балкарская государственная филармония»,                                        главный дирижер симфонического оркестра.",,,,,,,,,
putin2018,Темирканов Юрий Хатуевич,,"Художественный руководитель, дирижер ФГБУК «Санкт-Петербургская академическая филармония имени Д.Д. Шостаковича».",,,,,,,,,
putin2018,Терентьева Галина Николаевна,,Пенсионер. Председатель общественной организации «Иркутский областной совет женщин».,,,,,,,,,
putin2018,Тихомиров Андрей Алексеевич,,"Фонд развития информационной демократии и гражданского общества ""Фонд информационной демократии"", вице-президент по правовым вопросам и взаимодействию с органами государственной власти.",,,,,,,,,
putin2018,Тихомирова Елена Сергеевна,,Председатель общества жителей блокадного Ленинграда.,,,,,,,,,
putin2018,Ткаченко Константин Владимирович,,"Блоггер, общественный деятель.",,,,,,,,,
putin2018,Тменов Тамерлан Русланович,,"Дзюдоист, Заслуженный мастер спорта России.",,,,,,,,,
putin2018,Торкунов Анатолий Васильевич,,Ректор МГИМО,,,,,,,,,
putin2018,Транцев Алексей Сергеевич,,"Самарская региональная молодежная общественная организация ""Инклюзивный клуб добровольцев"", директор.",,,,,,,,,
putin2018,Трегулова Зельфира Исмаиловна,,Генеральный директор ФГБУК «Всероссийское музейное объединение «Государственная Третьяковская галерея».,,,,,,,,,
putin2018,Трусов Юрий Васильевич,,Председатель Общественной палаты Ленинградской области.,,,,,,,,,
putin2018,Турецкий Михаил Борисович,,"Музыкант, продюсер арт-групп «Хор Турецкого», «SOPRANO».",,,,,,,,,
putin2018,Ульянова Елена Захаровна,,"Президент «Рыбаков Фонда», менеджер.",,,,,,,,,
putin2018,Урин Владимир Георгиевич,,"Государственный академический Большой театр России, генеральный директор.",,,,,,,,,
putin2018,Урманчеева Маргарита Алексеевна,,"Санкт-Петербургская ассоциация общественных объединений родителей детей-инвалидов ""ГАООРДИ”, президент.",,,,,,,,,
putin2018,Устинова Варвара Ильинична,,"Лесничий (руководитель) ГКУ «Хангаласское лесничество», Герой Труда РФ, заслуженный лесовод России.",,,,,,,,,
putin2018,Фадеев Максим Александрович,,"Музыкальный продюсер, композитор, автор-исполнитель, режиссер.",,,,,,,,,
putin2018,Файзиев Джахонгир Хабибуллаевич,,Кинорежиссер.,,,,,,,,,
putin2018,Федонин Олег Николаевич,,"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Брянский государственный технический университет"", ректор.",,,,,,,,,
putin2018,Федоров Виктор Васильевич,,Президент Российской государственной библиотеки.,,,,,,,,,
putin2018,Федотов Андрей Евгеньевич,,Директор государственного бюджетного учреждения дополнительного образования Ненецкого автономного округа «Детско-юношеский центр «Лидер».,,,,,,,,,
putin2018,Фокин Валерий Владимирович,,Художественный руководитель ФГУК «Российский государственный академический театр драмы имени А.С.Пушкина (Александринский)».,,,,,,,,,
putin2018,Фомичев Игорь Алексеевич,,"Центральный комитет Российского профсоза атомной энергетики и промышленности, председатель.",,,,,,,,,
putin2018,Фурманов Рудольф Давыдович,,Художественный руководитель - директор учреждения культуры «Санкт-Петербургский театр «Русская антреприза» имени Андрея Миронова».,,,,,,,,,
putin2018,Хабицова Лариса Батрбековна,,"Региональная общественная организация ""Совет женщин Республики Северная Осетия - Алания"", председатель.",,,,,,,,,
putin2018,Халиков Тимур Рафаэлевич,,"Общество с ограниченной ответственностью ""Поволжский аудиторский центр"", начальник аналитического отдела.",,,,,,,,,
putin2018,Харламов Игорь Юрьевич,,"Комедийный актер, певец, телеведущий.",,,,,,,,,
putin2018,Хасиков Бату Сергеевич,,"Российский кикбоксер, многократный чемпион мира среди профессионалов, общественно-политический деятель. Лидер Общероссийского общественного движения «За спортивную страну».",,,,,,,,,
putin2018,Хотиненко Владимир Иванович,,Кинорежиссер,,,,,,,,,
putin2018,Царёв Андрей Михайлович,,"Директор ГБУО «Центр лечебной педагогики и дифференцированного обучения Псковской области», старший научный сотрудник ФГНУ «Институт коррекционной педагогики» Российской академии образования, член Общественной палаты РФ.",,,,,,,,,
putin2018,Церемпилов Павел Леонидович,,Директор Оренбургского областного театра драмы.,,,,,,,,,
putin2018,Цискаридзе Николай Максимович,,Народный артист России,,,,,,,,,
putin2018,Цунаева Елена Моисеевна,,"ООД ""Поисковое движение России"", ответственный секретарь.",,,,,,,,,
putin2018,Цыганова Виктория Юрьевна,,"Певица, актриса, композитор.",,,,,,,,,
putin2018,Чагин Владимир Геннадьевич,,"Некоммерческое партнерство ""КАМАЗ-Автоспорт"", директор. Автогонщик, семикратный победитель «Ралли Дакар» в классе грузовиков.",,,,,,,,,
putin2018,Чайковская Елена Анатольевна,,"Тренер по фигурному катанию СК «Янтарь», член президиума Федерации фигурного катания на коньках города Москвы.",,,,,,,,,
putin2018,Черезов Иван Юрьевич,,"Заместитель директора по маркетингу АО «Концерн» Калашников», трехкратный чемпион мира по биатлону.",,,,,,,,,
putin2018,Чичерина Юлия Дмитриевна,,"Певица, автор песен, музыкант.",,,,,,,,,
putin2018,Чойнзонов Евгений Лхамацыренович,,"Федеральное государственное бюджетное научное учреждение ""Томский национальный исследовательский медицинский центр РАН"", директор.",,,,,,,,,
putin2018,Чубарьян Александр Оганович,,Научный руководитель Института всеобщей истории РАН.,,,,,,,,,
putin2018,Чудинов Федор Александрович,,"Спортивный менеджер ООО ""Патриот""",,,,,,,,,
putin2018,Чурикова Яна Алексеевна,,"Телеведущая, журналист",,,,,,,,,
putin2018,Чучелина Надежда Николаевна,,"Некоммерческое партнерство ""Российское правотворческое общество"", директор.",,,,,,,,,
putin2018,Шадрин Михаил Георгиевич,,"Пенсионер, командор клуба, окончил ЛНВМУ, ВВМУПП им. Ленинского комсомола, ВМА, службу проходил на дизельных и атомных подводных лодках, ВМА, служил атташе, ушел в отставку в звании капитана 1 ранга.",,,,,,,,,
putin2018,Шаймиев Минтимер Шарипович,,Государственный советник Республики Татарстан. Герой Труда Российской Федерации.,,,,,,,,,
putin2018,Шалимова Валерия Геннадиевна,,"ФГБУ ""Российский детско-юношеский центр"", Специалист по работе с молодежью.",,,,,,,,,
putin2018,Шарпилов Антон Юрьевич,,"Государственное бюджетное учреждение дополнительного образования ""Областной Центр дополнительного образования детей"", методист.",,,,,,,,,
putin2018,Шахназаров Карен Георгиевич,,"Кинорежиссер, директор студии ""Мосфильм""",,,,,,,,,
putin2018,Шилов Александр Максович,,Художественный руководитель ГБУК города Москвы «Московская государственная картинная галерея народного художника СССР А.Шилова». Академик Российской академии художеств.,,,,,,,,,
putin2018,Шильников Дмитрий Викторович,,"Акционерное общество ""Воркутауголь"", СП ""Шахта Воркутинская"", заместитель главного инженера.",,,,,,,,,
putin2018,Шипулин Антон Владимирович,,"Российский биатлонист, олимпийский чемпион, общественный деятель.",,,,,,,,,
putin2018,Шипунов Дмитрий Яковлевич,,"ЗАО ""Йошкар-Олинский мясокомбинат"", слесарь контрольно-измерительных приборов и автоматики службы метрологии и автоматики.",,,,,,,,,
putin2018,Шишкина Алла Анатольевна,,"Спортсмен СШОР по синхронному плаванию ГБУ ""МГФСО"" Москомспорта",,,,,,,,,
putin2018,Шкода Андрей Сергеевич,,"Городская клиническая больница №67, главный врач.",,,,,,,,,
putin2018,Шкурихина Дарья Валерьевна,,"Российская гимнастка, олимпийская чемпионка 2008 г.",,,,,,,,,
putin2018,Шлеменко Александр Павлович,,"БУ ДО города Омска ""ДЮСШ имени Героя России Олега Охрименко"", тренер- преподаватель.",,,,,,,,,
putin2018,Шмаков Михаил Викторович,,"Общероссийский союз ""Федерация Независимых Профсоюзов России"", председатель.",,,,,,,,,
putin2018,Шмелева Елена Владимировна,,"Руководитель образовательного центра ""Сириус""",,,,,,,,,
putin2018,Шохин Александр Николаевич,,Президент Общероссийской общественной организации «Российский союз промышленников и предпринимателей».,,,,,,,,,
putin2018,Шпаро Дмитрий Игоревич,,"Российский путешественник, покоритель Северного полюса и Антарктиды, руководитель Фонда «Приключение».",,,,,,,,,
putin2018,Штыль Иван Александрович,,"Краевое Государственное Автономное Учреждение ""Центр спортивной подготовки - школа высшего спортивного мастерства"", спортсмен-инструктор.",,,,,,,,,
putin2018,Шуграева Вера Киргуевна,,"Пенсионер, народный поэт Калмыкии, писатель, журналист, педагог, драматург, переводчик, поэт-песенник, либреттист, сценарист.",,,,,,,,,
putin2018,Шуранова Анна Артёмовна,,"Студентка Санкт-Петербургского государственного университета, направление «Международные отношения». Получатель гранта Президента РФ для талантливой молодежи. Член Координационного совета молодежи Санкт-Петербурга.",,,,,,,,,
putin2018,Шурупов Николай Петрович,,"Генеральный директор ООО ""Сельскохозяйственное предприятие ""Свободный труд"".",,,,,,,,,
putin2018,Эйфман Борис Яковлевич,,Художественный руководитель СПБГУК «Академический театр Балета под руководством Бориса Эйфмана».,,,,,,,,,
putin2018,Юдашкин Валентин Абрамович,,Художник-модельер. Народный художник России.,,,,,,,,,
putin2018,Юдина Наталья Владимировна,,"Владимирский филиал ФГБОУ ВО ""Финансовый университет при Правительстве Российской Федерации"", директор.",,,,,,,,,
putin2018,Юнусов Тимур Ильдарович (Тимати),,"Певец, музыкант, продюсер, актер, предприниматель. Заслуженный артист Чеченской Республики.",,,,,,,,,
putin2018,Юсупов Альберт Рафаилович,,Главный врач ГБУ «Госпиталь для ветеранов войн».,,,,,,,,,
putin2018,Якубов Февзи Якубович,,Президент Крымского государственного инженерно-педагогического университета.,,,,,,,,,
putin2018,Якубович Леонид Аркадьевич,,"Дирекция музыкальных и развлекательных программ, продюсер, ведущий ""Первого канала"".",,,,,,,,,
putin2018,Якунин Вадим Сергеевич,,"ПАО ""Протек"", председатель Совета директоров.",,,,,,,,,
putin2018,Янушевич Олег Олегович,,"Московский государственный медико-стоматологический университет им. А.И. Евдокимова, ректор.",,,,,,,,,
